Age_client,Age_car,Driver2,Payment_annual,Client_seniority
45,5,1,0,16.421629021
47,8,0,1,8.2409308693
47,16,0,0,14.639288159
52,4,0,1,7.2525667351
46,16,0,1,6.9760438056
43,1,0,1,6.173853525
37,6,1,0,6.0479123888
40,5,0,1,5.9630390144
44,14,0,1,6.0314852841
41,0,0,1,8.4873374401
37,6,1,0,12.073921971
44,8,0,1,6.2012320329
49,14,0,0,8.2299794661
39,7,0,1,6.7433264887
46,12,0,1,5.0841889117
45,2,1,0,8.553045859
43,5,0,0,7.2251882272
44,0,0,1,13.995893224
42,0,0,1,14.88569473
47,12,0,0,7.8658453114
48,10,0,1,22.861054073
47,0,0,1,23.994524298
47,10,0,1,8.3394934976
42,4,1,0,6.4339493498
47,19,0,0,8.1095140315
43,11,0,1,16.073921971
38,11,0,0,7.1923340178
42,11,0,1,9.6755646817
41,0,0,1,16.887063655
43,14,0,1,5.6262833676
41,10,0,0,10.570841889
70,12,0,1,11.058179329
39,17,1,0,9.3935660507
35,7,0,1,18.510609172
36,4,0,0,18.299794661
42,14,0,0,6.2669404517
37,0,0,0,7.4004106776
36,19,1,0,5.6728268309
35,1,0,1,5.0403832991
36,11,0,0,5.5770020534
41,1,0,0,8.6899383984
37,7,0,1,15.542778919
35,0,0,0,10.26146475
37,9,1,0,10.291581109
37,6,0,1,5.7522245038
39,15,0,0,12.960985626
30,9,0,1,5.7713894593
32,0,0,1,9.1225188227
32,19,0,1,6.0314852841
30,6,0,1,5.8179329227
39,0,0,1,16.041067762
33,1,1,1,6.0917180014
34,8,0,1,16.095824778
32,3,0,1,7.8165639973
32,11,0,0,9.6728268309
30,7,0,0,6.1574264203
24,6,0,0,7.1457905544
51,3,1,1,6.4585900068
30,14,0,0,7.4195756331
33,8,0,0,7.575633128
30,7,0,1,5.7330595483
38,14,0,1,5.2375085558
35,6,0,0,8.7364818617
31,7,0,0,10.116358658
71,10,0,0,8.3039014374
52,8,0,0,13.420944559
37,9,0,1,7.5947980835
36,9,0,0,6.4887063655
31,5,0,1,5.8480492813
32,12,0,1,7.7590691307
28,11,1,1,5.5277207392
73,16,0,0,14.113620808
39,8,0,0,8.0848733744
34,10,0,0,7.8959616701
36,9,0,1,7.9917864476
37,7,0,0,10.811772758
36,7,0,1,6.0917180014
34,6,0,0,13.106091718
31,9,0,1,6.9021218344
33,3,0,0,6.0752908966
35,11,0,1,7.2525667351
31,4,1,0,6.6913073238
34,10,0,1,5.9383983573
36,7,0,1,7.6358658453
37,2,0,0,8.1615331964
36,6,0,1,5.106091718
37,7,0,0,9.2840520192
33,10,1,0,6.3709787817
57,11,0,1,7.0855578371
38,9,0,1,8.3230663929
36,0,0,1,10.083504449
35,0,0,1,22.305270363
32,6,1,1,6.2915811088
34,13,0,1,6.3381245722
31,4,0,1,5.4702258727
56,6,0,1,8.5639972621
43,10,0,0,8.0848733744
39,5,0,1,5.8425735797
30,9,0,1,6.8364134155
34,6,0,0,6.4613278576
37,7,0,1,7.3839835729
35,9,0,1,5.4346338125
40,11,0,0,5.3360711841
71,9,0,1,17.516769336
81,8,0,1,8.5284052019
74,0,0,1,19.682409309
83,12,0,1,5.5058179329
67,11,0,1,5.2511978097
67,18,0,1,17.136208077
66,20,0,0,7.8603696099
50,1,0,0,7.3347022587
54,8,0,0,11.753593429
47,14,0,0,5.5441478439
47,3,0,0,5.8973305955
42,0,0,1,8.7665982204
68,6,0,0,6.7296372348
55,10,1,0,7.4360027379
58,10,0,1,14.822724162
49,0,0,1,22.042436687
72,9,0,1,6.5900068446
65,13,0,1,10.74880219
61,12,0,1,6.0670773443
48,10,1,0,7.6057494867
45,0,0,0,9.0130047912
69,6,0,1,7.9698836413
64,8,0,0,8.2683093771
68,13,0,1,7.6386036961
66,11,0,1,5.864476386
61,10,1,1,7.9342915811
57,8,0,1,6.0780287474
49,14,0,1,6.9349760438
54,6,0,0,8.9281314168
52,5,0,0,7.6714579055
46,3,0,1,7.4195756331
81,8,0,1,6.2039698836
55,24,0,1,7.099247091
62,2,0,1,5.5934291581
70,0,0,1,18.806297057
53,7,0,1,7.8001368925
46,12,0,1,5.9137577002
44,7,0,1,7.2991101985
46,12,0,1,8.8706365503
42,0,0,1,17.431895962
58,12,0,1,7.6714579055
60,10,0,1,5.6481861739
60,0,1,1,13.336071184
36,8,0,1,8.1423682409
66,21,0,1,5.9986310746
63,12,0,0,9.9301848049
79,16,0,0,5.8562628337
69,8,0,1,10.099931554
62,0,0,1,12.511978097
62,9,0,0,5.0376454483
71,9,0,1,7.9041752225
63,9,0,0,7.819301848
57,0,1,1,10.288843258
52,0,0,1,16.038329911
52,9,0,0,8.9637234771
49,12,0,0,7.780971937
48,6,0,0,5.8042436687
42,5,0,1,5.8234086242
66,5,0,1,5.3689253936
45,0,0,1,9.1663244353
31,5,0,1,6.0342231348
63,0,1,1,12.780287474
72,11,0,0,9.4455852156
27,1,0,0,7.5865845311
57,13,0,0,6.0314852841
52,0,0,0,15.923340178
56,13,0,1,6.2450376454
54,10,0,0,5.6399726215
53,0,1,1,16.48733744
50,0,0,1,8.9034907598
53,10,0,1,6.6255989049
64,7,0,1,5.5249828884
59,0,0,0,9.8672142368
73,9,0,1,7.6741957563
67,19,0,1,6.1711156742
66,0,0,1,8.5859000684
56,0,0,1,16.813141684
56,16,1,1,6.3874058864
56,10,0,0,8.0739219713
52,8,0,1,5.3086926762
65,7,1,0,7.7207392197
56,14,0,0,7.0308008214
52,16,0,1,7.65229295
44,7,0,0,6.045174538
46,10,0,0,17.659137577
47,10,0,1,6.5954825462
44,21,0,1,8.0465434634
42,4,0,1,6.1711156742
47,14,0,1,6.6967830253
50,15,0,1,10.015058179
44,6,0,0,7.8521560575
45,15,0,1,6.5845311431
37,7,0,0,5.9383983573
37,5,0,0,6.9377138946
37,4,0,1,7.5646817248
40,14,0,1,7.6632443532
52,10,0,1,6.5571526352
48,0,0,1,16.399726215
41,11,0,0,8.0739219713
49,9,0,1,7.8959616701
36,7,0,0,10.138261465
49,6,1,0,6.2258726899
47,7,0,1,8.6105407255
46,0,0,0,14.527036277
45,0,0,1,9.697467488
41,17,0,1,5.5195071869
50,9,0,0,7.112936345
50,15,1,1,11.389459274
47,8,1,0,6.0232717317
49,0,0,1,18.915811088
50,10,1,1,5.0951403149
49,1,0,1,5.749486653
44,10,0,0,12.862422998
52,5,0,1,8.0930869268
40,5,0,0,5.4893908282
52,10,0,0,5.9274469541
50,9,1,1,7.627652293
48,0,0,1,21.815195072
43,7,1,1,9.826146475
45,24,0,1,5.196440794
45,4,0,0,6.0533880903
41,0,0,1,16.123203285
38,6,0,0,5.5222450376
43,0,0,0,9.3524982888
48,9,0,1,7.9561943874
45,0,0,1,15.874058864
42,10,0,1,10.135523614
53,12,0,1,11.20054757
52,9,0,1,17.845311431
48,10,0,1,7.9534565366
48,7,0,1,13.333333333
53,9,0,1,10.422997947
47,10,0,1,9.9438740589
45,14,0,1,8.0219028063
66,13,0,1,5.2566735113
37,4,0,1,5.8836413415
40,10,0,1,8.0136892539
39,6,0,1,6.3901437372
38,4,1,1,8.1232032854
37,10,0,1,6.340862423
42,0,1,0,10.023271732
34,5,0,1,5.7084188912
53,3,0,1,7.2744695414
43,9,0,1,7.5099247091
36,7,0,0,6.4394250513
52,13,0,1,9.7221081451
40,12,0,0,7.2306639288
40,7,0,0,7.8165639973
53,10,0,0,11.249828884
50,15,0,1,7.8548939083
46,8,1,1,8.2080766598
39,8,0,0,6.7761806982
51,9,0,1,5.5468856947
44,10,0,1,10.078028747
45,0,0,0,16.06844627
51,11,0,1,9.4455852156
43,7,0,1,5.7686516085
42,9,0,0,13.700205339
37,10,0,0,9.0266940452
42,17,0,0,7.8850102669
40,14,0,0,5.0020533881
37,14,0,1,6.0533880903
49,7,1,1,5.7084188912
50,18,0,1,17.138945927
40,3,0,0,6.5434633812
42,4,0,0,7.4907597536
37,16,0,0,6.4038329911
48,0,0,1,9.4182067077
46,0,0,1,16.429842574
42,6,1,0,7.2525667351
46,7,0,0,6.0424366872
42,5,1,0,7.1704312115
39,5,0,1,6.4531143053
42,7,0,0,6.0232717317
37,4,0,1,5.9822039699
49,6,0,0,5.749486653
47,13,1,1,6.0506502396
44,0,0,0,9.2648870637
53,14,0,1,8.2491444216
37,7,1,1,6.135523614
36,9,0,1,8.8021902806
33,14,1,1,6.5242984257
35,6,0,1,6.893908282
44,9,0,1,5.5633127995
48,16,1,0,7.9726214921
45,10,0,0,6.4887063655
43,5,0,1,6.3271731691
38,6,0,1,6.250513347
50,11,0,1,6.4366872005
49,7,1,0,7.3264887064
49,19,0,0,6.417522245
53,8,1,0,5.7193702943
37,0,0,1,13.25119781
38,7,0,1,7.923340178
48,12,0,1,6.1409993155
46,15,0,0,7.3401779603
49,7,0,1,5.7138945927
40,0,0,0,8.8186173854
47,12,0,1,6.4996577687
40,12,0,1,8.0273785079
48,0,0,1,17.021218344
41,14,0,1,6.0506502396
41,14,0,1,6.9760438056
51,0,0,1,17.730321697
50,7,0,0,5.401779603
42,11,0,1,6.8637919233
46,11,0,1,5.1498973306
40,3,0,1,6.5160848734
49,11,0,1,5.9876796715
42,7,0,1,10.603696099
39,0,0,0,12.914442163
47,9,0,0,5.8124572211
45,9,0,1,6.3846680356
48,12,0,0,8.4161533196
41,5,0,1,7.9288158795
46,10,0,1,5.9794661191
46,4,0,1,6.0342231348
43,9,0,1,8.8268309377
41,11,0,1,10.102669405
39,0,0,0,16.824093087
38,9,0,0,6.6228610541
55,20,1,0,7.6358658453
46,9,0,0,5.993155373
35,5,1,1,7.8548939083
37,7,0,0,9.9055441478
40,13,0,1,12.254620123
36,0,0,0,11.181382615
35,7,0,0,7.227926078
48,13,0,0,11.504449008
41,4,0,1,5.5961670089
42,14,0,1,5.4154688569
43,12,0,1,7.819301848
44,14,0,1,5.8617385352
46,10,0,1,6.1054072553
45,8,0,1,9.7029431896
46,6,0,0,19.770020534
39,7,0,0,7.0527036277
45,9,0,0,6.8610540726
44,15,0,1,6.2778918549
55,2,0,1,10.53798768
44,8,1,0,15.386721424
33,3,0,0,6.0342231348
30,4,0,0,6.4613278576
39,6,0,1,7.1676933607
36,12,0,0,5.9219712526
35,7,0,1,5.7303216975
34,11,0,1,5.9082819986
40,7,0,0,5.4127310062
40,11,0,1,5.8973305955
37,6,0,0,5.7467488022
30,3,1,1,6.0232717317
36,11,0,0,5.916495551
36,16,0,0,6.212183436
45,15,0,1,7.3374401095
35,13,0,0,7.0910335387
35,6,0,1,8.3832991102
34,0,0,0,9.2566735113
33,6,0,0,8.9363449692
34,12,0,1,7.8740588638
40,10,0,1,10.384668036
40,10,0,0,8.3750855578
37,10,0,0,7.3264887064
39,8,0,1,7.8001368925
30,15,0,1,5.440109514
42,8,0,1,6.855578371
34,12,0,0,7.3456536619
32,4,0,0,7.6331279945
36,15,0,0,10.488706366
32,6,0,1,5.28678987
31,12,0,0,5.9575633128
34,15,0,1,5.8370978782
29,3,1,1,6.4996577687
35,5,0,1,5.8562628337
30,10,1,1,8.7665982204
51,10,1,1,7.1923340178
38,8,0,1,7.2908966461
33,6,0,1,6.9979466119
36,10,0,1,5.7084188912
42,4,0,0,6.1656399726
37,12,0,0,10.447638604
70,13,0,1,12.980150582
66,15,0,1,5.7248459959
61,10,0,1,9.1088295688
62,13,0,1,6.083504449
59,9,0,1,7.6468172485
70,0,0,1,13.303216975
60,10,0,1,11.362080767
34,17,0,1,7.9397672827
64,0,0,1,20.744695414
73,0,0,1,16.785763176
64,9,0,1,7.8822724162
61,9,1,1,8.7474332649
65,0,0,1,13.552361396
68,5,0,0,5.4866529774
68,13,0,1,11.039014374
63,11,0,1,7.8466803559
57,20,0,1,7.06091718
57,0,0,0,11.846680356
44,0,0,1,10.162902122
49,7,0,1,5.826146475
46,11,0,1,10.078028747
44,9,0,1,7.241615332
71,13,0,1,11.422313484
68,9,0,1,8.167008898
49,0,0,1,16.999315537
46,3,0,1,13.300479124
36,5,0,0,14.395619439
69,6,0,1,17.782340862
51,13,0,1,6.5023956194
72,11,0,1,6.8720054757
65,5,1,0,8.2409308693
66,15,1,0,7.4140999316
68,7,0,1,5.9000684463
66,1,0,1,18.828199863
60,12,0,1,14.028747433
68,0,0,1,21.237508556
60,8,1,1,9.4318959617
31,18,0,0,10.751540041
61,2,1,1,6.2094455852
63,0,0,1,15.403148528
57,11,0,0,8.9418206708
57,7,0,0,9.4839151266
57,8,0,1,9.4455852156
58,10,1,0,6.2861054073
57,7,0,1,7.3264887064
54,9,0,0,16.498288843
53,9,0,1,14.102669405
44,16,0,1,17.002053388
72,6,0,1,5.4099931554
35,7,0,1,8.128678987
52,19,0,1,5.106091718
73,13,0,1,5.582477755
65,15,0,0,13.415468857
58,3,1,1,5.7549623546
44,0,0,1,12.960985626
70,0,0,1,17.284052019
67,18,0,1,6.9760438056
68,0,0,1,20.791238877
63,12,0,1,8.5366187543
58,3,0,1,6.6584531143
53,21,0,1,6.3819301848
60,9,1,1,6.2067077344
44,10,1,1,7.8576317591
63,14,0,1,8.128678987
30,8,0,0,6.1519507187
66,0,0,1,14.740588638
65,8,0,1,18.863791923
67,0,0,1,15.425051335
66,15,0,1,7.65229295
61,11,1,1,7.5701574264
65,17,1,1,6.1081451061
62,12,0,1,6.7515400411
70,10,0,1,16.046543463
59,16,0,1,5.5331964408
47,13,0,1,18.502395619
33,14,0,1,8.4490075291
34,9,0,1,7.6577686516
44,10,0,1,13.352498289
37,14,0,1,6.1629021218
70,0,0,1,16.605065024
82,20,0,1,8.2162902122
70,4,1,1,15.277207392
63,0,0,0,15.759069131
70,16,0,1,6.2149212868
62,6,0,1,6.12183436
60,12,0,1,6.9267624914
60,19,0,1,17.103353867
51,10,1,1,17.612594114
39,12,0,0,7.9123887748
66,0,0,1,16.265571526
64,0,0,1,21.489390828
64,26,0,1,19.279945243
62,20,0,1,7.3648186174
33,17,1,0,7.5290896646
36,17,0,0,12.114989733
68,9,0,1,5.7850787132
71,12,0,1,20.887063655
70,8,0,0,11.455167693
69,0,0,1,15.939767283
67,16,0,1,18.228610541
64,8,0,1,21.672826831
59,0,0,1,18.105407255
55,20,1,0,5.8069815195
57,11,1,1,9.6728268309
45,0,0,1,16.848733744
46,0,0,1,8.8323066393
43,13,0,1,6.7871321013
41,6,1,0,14.149212868
70,10,0,1,7.8986995209
64,13,0,1,15.712525667
72,13,0,0,17.56605065
63,0,0,1,19.567419576
62,13,0,1,7.8685831622
71,0,0,0,14.351813826
58,0,0,1,16.114989733
56,2,0,1,8.9582477755
55,14,0,1,5.6016427105
53,0,0,1,9.8945927447
58,0,1,0,8.8459958932
52,10,0,1,10.88569473
51,8,0,1,7.0499657769
51,0,0,1,18.568104038
52,11,0,1,7.7535934292
76,7,0,1,5.7193702943
66,10,0,0,11.553730322
69,13,0,1,5.4592744695
64,8,0,1,6.3545516769
68,15,0,1,13.49486653
64,0,1,1,16.950034223
61,8,0,1,11.611225188
65,9,0,0,7.7097878166
61,9,0,1,9.2320328542
61,0,1,1,11.167693361
49,0,0,1,10.349075975
63,24,0,1,22.726899384
58,12,0,1,7.6331279945
58,14,1,1,17.04312115
53,0,0,1,10.672142368
56,9,0,1,8.038329911
53,8,0,1,7.5865845311
53,9,0,1,7.1759069131
50,0,0,0,9.5852156057
52,8,0,1,5.9794661191
48,12,1,1,5.5961670089
40,7,0,1,6.1930184805
42,2,0,0,10.850102669
37,12,0,1,7.8439425051
43,8,0,1,8.334017796
38,10,0,1,8.7419575633
40,6,0,1,7.7563312799
37,5,0,0,8.4353182752
42,10,0,1,8.1122518823
44,9,1,0,6.4777549624
41,10,0,1,9.0102669405
34,7,0,1,6.250513347
39,14,0,1,6.250513347
38,10,0,0,8.1232032854
39,9,0,1,8.1834360027
39,12,0,1,8.3449691992
67,11,0,0,6.3080082136
50,8,0,1,6.5325119781
70,16,0,1,9.3880903491
44,0,0,1,16.6954141
48,9,0,1,7.5865845311
40,14,1,1,8.2929500342
44,0,0,1,11.863107461
45,5,0,1,6.9568788501
35,4,1,0,9.3935660507
42,10,0,1,7.4962354552
39,9,0,0,7.8439425051
70,0,0,1,18.458590007
67,11,0,1,17.404517454
69,9,0,0,7.7590691307
67,16,0,1,8.1177275838
67,20,0,1,7.3347022587
66,6,0,1,6.1683778234
58,10,0,1,7.6084873374
58,11,0,1,8.2464065708
51,19,0,1,9.1252566735
44,10,0,0,7.5701574264
72,15,1,1,5.0075290897
47,15,0,1,6.1054072553
44,3,0,1,5.7823408624
47,16,0,1,7.5263518138
37,4,0,1,6.726899384
38,16,0,1,10.814510609
68,6,0,1,8.1533196441
74,0,0,1,22.877481177
70,5,0,1,6.1546885695
72,14,0,1,22.422997947
64,0,0,1,10.045174538
65,8,1,1,12.17522245
70,0,0,1,19.594798084
67,8,0,1,7.0034223135
63,1,0,1,8.0848733744
67,12,0,1,9.6235455168
67,16,0,1,21.678302533
62,17,0,1,6.2833675565
63,14,0,1,7.0006844627
64,5,0,1,8.0082135524
65,15,0,1,8.7748117728
63,10,0,1,11.47980835
66,6,1,1,10.332648871
64,8,1,1,9.5715263518
63,7,0,1,8.0082135524
60,0,1,1,10.67761807
65,10,0,1,8.2655715264
58,0,0,1,8.9472963723
57,0,0,1,21.519507187
55,0,1,1,12.147843943
59,12,1,1,7.9425051335
54,10,0,1,16.692676249
54,0,0,1,16.566735113
51,8,1,1,7.9397672827
52,11,0,1,8.4298425736
53,7,0,1,6.1683778234
44,3,0,0,5.0047912389
46,13,0,1,12.076659822
43,14,0,1,6.6091718001
37,7,0,1,7.4305270363
35,8,0,1,5.6317590691
30,22,0,1,7.189596167
33,7,1,1,7.6057494867
36,3,0,0,5.0020533881
33,7,0,0,7.4031485284
60,0,0,1,22.072553046
56,5,1,1,7.2032854209
50,8,1,0,5.9958932238
54,5,0,1,15.466119097
45,12,0,1,5.8480492813
30,15,0,1,6.4394250513
70,8,0,1,6.4202600958
69,11,0,1,7.6824093087
70,6,1,1,32.117727584
70,0,0,1,18.135523614
66,0,0,1,15.378507871
71,22,1,1,5.5879534565
68,0,0,1,9.4729637235
68,0,1,1,15.578370979
63,0,1,1,10.565366188
66,14,0,1,12.607802875
66,0,1,1,17.686516085
65,9,0,1,10.039698836
64,9,0,1,9.6837782341
61,0,0,1,10.568104038
60,0,0,1,19.969883641
64,7,0,1,17.14715948
62,0,0,1,15.797399042
58,13,1,1,7.4743326489
59,0,0,0,16.057494867
62,4,0,1,20.20807666
62,2,1,1,10.913073238
54,2,0,1,5.1225188227
59,15,0,0,15.811088296
61,15,0,0,30.308008214
60,11,0,1,15.490759754
58,10,1,1,24.769336071
58,16,0,1,15.058179329
58,0,0,1,22.598220397
55,0,1,0,16.583162218
57,12,0,0,11.074606434
53,0,0,1,11.342915811
55,12,0,1,18.19301848
53,6,0,1,25.388090349
54,8,0,0,6.4777549624
46,12,1,1,13.544147844
46,10,1,1,17.59890486
42,8,0,1,9.1909650924
43,0,1,1,15.041752225
35,7,0,1,8.2765229295
35,8,0,1,14.387405886
62,14,0,1,8.0109514031
49,23,0,1,9.3607118412
53,11,0,1,9.8370978782
31,6,0,1,10.108145106
62,9,0,1,7.2991101985
52,0,0,1,10.439425051
69,10,0,0,5.787816564
62,2,0,1,7.4496919918
66,9,0,1,13.596167009
56,13,0,1,11.20054757
45,6,0,1,7.8083504449
34,5,0,1,7.356605065
42,15,0,1,7.4250513347
58,5,1,1,9.0075290897
53,12,0,1,10.863791923
53,16,1,1,7.9425051335
70,26,0,1,7.3456536619
69,0,0,1,17.056810404
68,11,0,1,9.5633127995
66,10,0,1,24.646132786
65,0,0,1,9.7330595483
62,11,0,1,19.20054757
53,5,0,1,6.8281998631
47,14,1,1,8.5065023956
40,0,0,1,10.809034908
43,8,0,1,6.160164271
64,10,0,1,10.384668036
59,9,1,0,7.9589322382
61,11,0,1,9.620807666
59,7,1,1,8.2162902122
50,0,0,1,16.733744011
54,0,0,0,15.550992471
67,13,0,1,15.474332649
65,0,0,1,30.661190965
66,20,0,1,7.1731690623
61,0,0,1,22.861054073
64,10,0,1,5.2895277207
61,1,0,1,16.605065024
60,0,1,1,11.822039699
58,13,0,1,6.6146475017
61,0,0,1,15.696098563
56,0,0,1,10.466803559
57,11,0,1,8.0301163587
62,10,0,1,8.4900752909
52,7,0,1,10.310746064
50,0,0,1,16.440793977
47,11,0,0,5.9685147159
48,0,0,1,19.912388775
39,5,0,0,7.498973306
40,8,0,1,11.630390144
40,7,0,0,8.4572210815
47,0,0,0,9.7002053388
40,6,0,1,5.3415468857
70,20,0,1,5.0841889117
69,0,0,1,20.260095825
65,9,0,1,7.8603696099
48,5,0,0,6.6940451745
46,9,0,0,7.6906228611
44,9,0,0,6.3107460643
67,11,0,1,6.636550308
68,0,0,1,20.936344969
65,0,1,1,12.741957563
58,7,1,1,5.9110198494
75,26,0,1,17.423682409
66,18,0,1,15.285420945
63,12,0,1,31.989048597
56,0,0,0,15.422313484
59,23,0,1,8.1067761807
59,20,0,1,22.50513347
62,9,1,0,6.4859685147
58,11,0,0,8.1149897331
60,13,0,1,6.6666666667
58,14,0,1,6.6173853525
51,10,0,1,6.6639288159
53,6,1,0,5.3798767967
51,8,0,1,9.3880903491
55,4,1,0,5.0047912389
54,8,0,1,6.3682409309
56,13,0,1,5.826146475
49,21,0,1,6.4038329911
52,11,1,1,5.9000684463
53,9,1,1,7.8001368925
57,9,0,1,6.2094455852
55,15,0,1,7.1293634497
52,6,0,1,8.3641341547
51,8,0,0,8.257357974
49,8,1,1,6.7077344285
52,5,0,1,7.227926078
45,0,0,0,16.547570157
49,13,0,1,6.0095824778
48,11,1,1,5.401779603
45,10,0,1,6.2614647502
38,8,0,1,11.09650924
71,8,0,0,11.392197125
37,7,0,0,9.5277207392
36,0,0,1,10.067077344
39,11,0,1,6.3956194387
39,10,0,0,7.8247775496
34,10,0,1,6.8637919233
33,5,0,0,6.4202600958
59,0,0,1,11.137577002
57,7,0,1,12.637919233
55,5,1,1,6.9295003422
63,11,0,1,6.0260095825
61,7,0,1,15.780971937
53,3,1,0,7.266255989
59,7,0,1,5.2484599589
52,4,0,0,7.0581793292
52,6,1,0,7.9917864476
52,6,1,0,7.7234770705
54,6,0,1,9.1772758385
54,8,0,1,6.1437371663
50,8,1,0,10.173853525
47,0,1,1,18.598220397
49,14,0,1,7.5017111567
44,4,1,1,7.2854209446
50,7,1,0,5.3716632444
45,5,0,1,8.0136892539
84,7,0,1,5.6180698152
66,9,0,1,10.43394935
67,24,0,1,6.0424366872
66,9,0,1,6.7049965777
65,10,0,1,6.8199863107
69,12,0,0,10.351813826
66,12,0,1,7.5482546201
65,11,0,1,7.7645448323
63,16,1,1,6.4859685147
66,0,0,1,15.605749487
66,9,0,1,11.611225188
70,14,0,1,11.786447639
57,10,0,0,11.589322382
57,15,0,1,12.194387406
60,11,0,1,6.2833675565
59,18,0,1,22.847364819
58,23,0,1,6.3627652293
56,4,0,0,6.5160848734
57,6,1,0,5.1608487337
59,14,0,1,8.1232032854
56,14,1,1,5.6344969199
58,2,0,1,36.306639288
53,0,1,0,13.075975359
52,10,0,0,9.8973305955
53,20,0,0,6.6255989049
54,16,0,1,7.2854209446
55,21,0,0,6.4832306639
56,12,0,1,7.1540041068
54,0,1,1,21.98220397
54,9,0,1,6.4668035592
57,10,0,1,7.3867214237
53,2,0,1,10.491444216
54,2,1,0,6.546201232
44,0,0,1,11.036276523
45,13,0,1,26.234086242
47,12,1,0,23.030800821
44,12,0,1,5.0212183436
45,23,0,1,7.5564681725
41,0,0,0,14.510609172
41,7,0,1,8.5448323066
40,9,0,1,7.742642026
42,10,0,1,6.8501026694
39,0,0,1,14.64476386
41,13,0,1,6.3655030801
37,3,0,1,5.9685147159
71,7,0,1,10.617385352
57,0,0,1,13.25119781
55,11,0,1,5.9685147159
70,19,0,1,6.4366872005
50,11,0,1,5.7138945927
49,10,1,1,10.039698836
53,10,0,1,10.277891855
63,19,1,0,5.8480492813
62,13,0,1,6.5845311431
63,13,0,1,5.0075290897
18,0,0,0,13.555099247
64,9,0,1,7.9753593429
64,6,0,1,5.6810403833
63,14,0,1,6.0533880903
60,5,0,0,5.7193702943
63,0,0,1,16.136892539
61,11,0,1,8.8596851472
63,20,0,0,7.5126625599
65,17,0,0,8.0465434634
64,0,0,1,16.479123888
64,6,0,0,5.1389459274
57,9,0,0,14.614647502
65,11,1,0,10.50513347
52,6,0,1,5.2183436003
55,8,0,0,10.023271732
53,5,0,0,5.3470225873
56,0,0,0,12.840520192
52,14,1,1,13.489390828
33,9,0,0,5.7987679671
33,21,0,1,6.1382614648
68,0,0,1,17.785078713
69,0,0,1,17.9137577
79,12,0,1,12.569472964
64,15,0,0,5.2977412731
62,18,0,1,13.144421629
74,18,0,0,17.166324435
63,11,0,0,9.6180698152
57,0,1,1,19.739904175
56,0,0,1,9.18275154
57,1,0,0,5.8535249829
52,10,0,1,19.737166324
55,11,0,1,9.2785763176
53,0,0,0,11.460643395
50,16,0,1,5.1663244353
47,6,1,1,7.5099247091
75,0,0,1,14.310746064
70,8,0,0,7.4770704997
69,0,0,1,11.594798084
62,0,0,0,16.17522245
66,11,0,1,6.0095824778
64,12,0,1,5.0595482546
66,10,0,1,8.334017796
62,16,0,1,6.4668035592
58,11,0,1,7.6878850103
61,23,0,1,7.4934976044
57,18,0,1,7.7453798768
34,12,1,1,7.665982204
58,24,1,1,7.6960985626
55,10,1,0,7.3976728268
49,3,0,0,7.0308008214
48,8,0,1,9.7796030116
43,5,0,1,6.0616016427
64,13,0,1,6.4449007529
68,21,0,1,16.331279945
60,0,0,0,17.642710472
62,10,0,0,5.5003422313
57,5,1,1,6.0095824778
56,9,0,1,6.1629021218
49,7,0,1,6.288843258
52,16,0,1,7.2525667351
47,17,1,0,6.0232717317
49,12,0,0,6.7679671458
51,18,0,1,6.4010951403
43,17,1,1,6.0999315537
49,9,0,0,19.411362081
33,10,1,1,7.0937713895
32,13,0,1,5.5167693361
67,19,0,1,6.1957563313
68,0,0,1,22.674880219
65,0,0,1,10.861054073
67,0,0,1,22.866529774
64,9,0,1,7.2881587953
62,0,0,1,23.348391513
66,0,0,1,17.552361396
66,0,0,1,17.127994524000002
66,0,0,1,33.837097878
60,9,0,1,5.5331964408
65,0,1,1,17.620807666
64,10,0,1,6.7049965777
65,0,0,1,15.622176591
63,0,1,1,15.175906913
63,0,1,1,19.816563997
58,9,0,1,7.2197125257
59,6,0,1,6.2176591376
57,8,1,1,7.4880219028
60,0,1,1,13.900068446
61,9,0,1,6.6995208761
31,0,0,1,16.31211499
56,7,0,1,7.3347022587
55,0,0,1,13.63449692
58,7,0,1,6.0944558522
59,10,0,1,7.780971937
58,11,0,1,7.961670089
58,11,0,1,6.2833675565
55,7,0,1,8.5174537988
57,0,0,0,13.212867899
57,0,0,1,18.004106776
56,0,0,1,11.909650924
56,0,0,1,15.082819986
56,0,0,1,18.209445585
53,7,0,1,5.9685147159
53,12,1,1,18.559890486
53,12,0,1,16.205338809
52,0,0,1,17.49486653
67,0,0,0,15.126625599
60,12,0,1,6.3080082136
47,7,0,1,6.3874058864
67,8,0,1,8.5174537988
69,8,0,1,6.636550308
68,0,0,1,18.280629706
69,0,0,0,15.178644764
68,0,0,1,25.393566051
66,4,0,0,6.3080082136
66,0,0,1,12.815879535
58,0,0,1,18.026009582
58,6,0,1,5.0047912389
55,10,0,1,16.692676249
49,4,0,1,6.0342231348
46,0,1,0,13.048596851
48,0,1,1,8.848733744
47,10,0,1,7.5318275154
45,8,0,1,13.360711841
44,9,0,1,9.7549623546
68,8,0,0,8.4216290212
67,0,0,1,8.3175906913
64,11,0,1,13.629021218
62,5,0,1,5.8124572211
62,12,0,1,7.3976728268
66,14,0,1,7.1841204654
61,14,0,1,5.749486653
