Age_client,Age_car,Driver2,Payment_annual,Client_seniority,Retention
65,7,0,1,6.688569473,1
63,14,1,1,11.077344285,1
60,0,0,1,12.632443532,1
59,6,0,1,5.7768651608,0
63,5,1,1,8.0848733744,1
60,0,1,0,11.958932238,0
61,16,0,1,7.2744695414,1
61,13,0,1,6.7515400411,1
59,7,0,1,6.1492128679,1
62,6,0,0,5.0458590007,1
61,11,1,1,12.150581793,1
61,1,0,1,8.4736481862,1
59,11,0,0,7.5728952772,1
60,7,0,1,8.1478439425,1
58,0,0,1,19.12936345,0
58,3,1,1,5.9438740589,1
60,5,0,1,5.0841889117,1
61,11,0,1,7.0691307324,1
60,21,0,1,7.1211498973,1
60,7,0,1,6.1108829569,1
57,12,0,1,7.1841204654,1
57,0,0,1,13.25119781,1
59,8,0,1,7.3921971253,1
56,4,0,1,5.3305954825,1
56,8,1,1,9.620807666,1
57,8,0,1,8.7419575633,1
55,0,1,1,17.497604381,0
55,9,1,1,5.4318959617,1
56,3,0,0,7.5865845311,1
57,15,1,1,13.508555784,1
59,5,1,1,5.2156057495,1
56,3,0,1,6.8008213552,1
58,11,1,0,6.2559890486,1
55,8,0,0,9.3689253936,1
57,20,1,0,8.1423682409,1
54,8,0,1,7.5893223819,1
57,15,0,1,7.3675564682,1
52,0,1,1,21.281314168,0
52,0,0,0,11.329226557,1
55,16,0,0,7.4332648871,1
56,10,0,1,7.961670089,1
53,0,0,1,22.119096509,0
53,11,0,1,7.7590691307,1
49,0,0,1,14.913073238,0
55,10,0,1,9.2922655715,1
51,2,1,0,5.1115674196,1
54,8,1,0,7.1266255989,1
51,0,0,1,16.862422998,0
53,3,0,1,10.694045175,1
53,8,0,1,6.5708418891000004,1
52,5,0,1,6.1026694045,1
52,5,1,1,7.2635181383,1
48,0,0,1,9.5496235455,0
49,0,0,1,20.48733744,0
48,6,1,1,9.6673511294,1
49,7,1,1,8.8323066393,1
50,9,1,1,7.4907597536,1
51,11,0,1,7.8439425051,1
52,15,0,1,11.241615332,1
51,6,1,0,9.2073921971,1
51,14,1,0,7.7125256674,1
49,24,0,0,12.744695414,1
48,0,0,1,10.034223135,1
46,5,0,1,6.6940451745,0
46,7,0,1,7.4962354552,0
50,12,1,1,8.3230663929,1
47,16,0,1,6.0013689254000004,0
47,8,1,1,7.6878850103,1
48,7,0,1,5.7768651608,1
41,12,0,1,6.0725530459,1
47,12,0,1,5.2950034223,0
43,0,0,1,9.749486653,0
44,7,0,1,7.0910335387,0
43,7,1,1,9.5797399042,1
45,0,0,1,21.94934976,0
46,13,0,0,13.453798768,1
42,9,0,1,7.3237508556,0
41,5,0,1,6.1300479124,1
38,7,0,0,6.6392881588,1
46,10,1,0,7.5126625599,1
44,10,0,1,7.8439425051,1
39,9,0,1,6.0780287474,1
40,0,0,0,10.310746064,1
38,12,0,1,7.7289527721,1
43,13,0,1,6.2422997947,1
36,9,0,1,10.015058179,0
38,0,0,1,11.247091034,1
41,12,0,1,5.787816564,1
32,14,0,1,7.5263518138,1
38,14,0,1,6.5106091718,0
35,10,1,1,7.7700205339,1
36,8,0,0,5.5277207392,1
29,14,0,0,5.7138945927,1
34,6,0,1,7.5920602327,1
32,9,0,0,5.5030800821,0
69,8,0,1,16.637919233,1
65,9,0,1,8.0410677618,1
72,11,0,1,18.778918549,1
65,0,1,1,15.520876112,1
62,4,0,1,7.742642026,1
61,14,0,0,6.6967830253,1
62,0,0,1,14.776180698,0
63,0,0,1,16.810403833,1
58,13,0,1,7.4907597536,1
59,9,0,0,8.1040383299,1
60,9,1,1,7.4031485284,1
54,0,0,1,17.056810404,1
56,16,0,1,7.8357289528,1
53,2,0,1,12.90349076,1
50,8,0,1,8.6680355921,1
51,11,0,0,10.877481177,1
54,15,0,1,10.88843258,1
66,5,0,0,17.437371663,1
48,1,0,1,6.250513347,1
41,0,1,1,15.704312115,1
40,4,0,1,11.819301848,1
37,6,0,1,9.3744010951,1
41,12,0,1,9.7002053388,1
41,21,0,1,5.5879534565,1
40,11,0,1,9.8672142368,1
69,0,0,1,12.052019165,1
70,11,0,1,5.9356605065,1
75,23,0,1,5.8918548939,1
67,8,1,1,5.440109514,1
66,9,0,1,11.3045859,0
70,12,1,1,9.5879534565,1
67,8,0,1,7.2005475702,1
64,2,1,1,5.4318959617,0
67,10,0,1,6.1492128679,1
64,0,0,1,15.780971937,1
68,21,0,1,5.3744010951,0
68,16,0,1,7.7180013689,1
67,8,0,1,7.6440793977,1
62,4,0,1,9.2046543463,0
61,0,1,1,12.093086927,0
68,8,1,1,6.8501026694,1
62,0,0,1,9.4757015743,1
61,0,0,1,11.980835044,1
68,13,0,1,6.250513347,1
62,8,0,1,7.0335386721,1
64,22,0,1,6.5352498289,1
61,11,0,1,6.1327857632,1
62,11,0,1,8.1423682409,1
59,3,0,1,7.2470910335,0
62,9,0,1,7.9726214921,1
58,8,1,1,8.1451060917,1
58,11,0,0,6.3052703628,1
60,17,0,1,5.5633127995,1
62,19,0,1,5.2703627652,1
54,5,0,1,7.3976728268,0
54,0,0,1,11.800136893,0
56,11,1,0,10.737850787,1
58,0,0,1,12.364134155,1
57,17,0,1,12.147843943,1
54,7,1,0,6.5544147844,1
51,6,0,1,6.8117727584,1
53,8,0,0,11.282683094,0
54,17,0,1,7.4442162902,1
53,8,0,1,8.4380561259,1
50,3,0,1,5.8726899384,1
50,0,0,1,10.034223135,1
47,16,0,1,6.12183436,0
50,22,0,1,5.6290212183,1
47,8,0,1,6.9678302533,0
45,8,0,1,7.7563312799,1
46,6,0,1,8.8596851472,1
45,0,0,0,10.877481177,0
47,7,0,0,5.8562628337,1
45,7,0,1,10.600958248,1
49,0,1,1,12.52019165,1
46,0,0,1,13.826146475,1
42,9,0,1,6.3107460643,1
44,8,0,1,6.2751540041,1
41,0,0,1,9.0266940452,0
46,8,0,1,7.0965092402,1
45,10,0,0,6.0260095825,1
40,11,0,1,7.266255989,1
38,6,0,1,6.6721423682,0
43,2,0,1,8.1013004791,1
38,0,0,1,13.429158111,0
37,0,0,0,10.384668036,0
40,0,1,1,9.6454483231,1
38,4,0,1,5.5660506502,1
40,10,0,1,8.2464065708,1
38,4,1,1,5.18275154,1
43,13,0,1,6.6502395619,1
33,10,0,1,7.537303217,0
36,9,0,1,6.3326488706,1
52,28,0,1,13.571526352,1
62,12,0,1,16.468172485,1
61,10,1,1,8.7994524298,1
73,0,0,1,21.897330595,1
73,0,0,1,21.987679671,1
68,20,0,1,7.5947980835,1
66,21,0,1,6.3600273785,0
68,11,0,1,5.3305954825,0
66,0,0,1,12.741957563,1
72,0,0,0,10.658453114,1
71,15,1,1,9.2457221081,1
67,18,0,1,5.7932922656,1
68,0,0,1,14.913073238,1
70,0,0,1,18.305270363,1
66,3,0,1,5.5414099932,1
67,0,0,1,16.060232717,1
69,5,0,1,7.241615332,1
65,0,0,0,10.039698836,0
70,15,1,0,6.0917180014,0
69,20,0,1,5.9493497604,1
67,0,0,1,13.35523614,1
70,15,0,0,5.9958932238,1
70,0,0,0,11.173169062,1
74,25,0,1,6.4941820671,1
78,25,0,1,5.2457221081,1
64,4,0,1,11.353867214,0
66,19,0,1,20.533880903,1
67,0,0,1,22.872005475999998,1
66,3,0,1,6.2559890486,1
62,17,0,1,5.3990417522,1
66,21,0,1,5.3497604381,1
68,25,0,1,7.1375770021,1
65,9,0,1,6.9021218344,1
65,0,0,1,20.821355236,1
65,15,1,0,8.372347707,1
66,19,0,0,12.616016427,0
61,13,0,1,8.0164271047,0
61,0,0,1,10.05338809,1
65,5,0,0,8.0219028063,1
68,7,0,1,21.793292266,1
64,20,0,1,14.308008214,1
65,23,0,1,7.279945243,1
64,5,0,0,22.154688569,1
69,9,0,0,7.3730321697,1
61,13,0,1,6.6036960986,1
60,0,0,0,10.836413415,0
55,6,0,0,8.8377823409,0
60,0,0,0,14.7816564,1
57,13,0,1,22.113620808,0
58,13,0,1,8.0574948665,1
64,9,0,1,7.8740588638,1
60,0,1,1,16.65982204,0
59,0,0,1,8.6160164271,1
60,12,1,0,6.2477754962,1
58,10,1,1,32.057494867,0
34,19,0,1,7.6303901437,0
61,19,0,1,20.6954141,1
57,13,0,1,6.7241615332,1
58,7,0,0,7.6906228611,1
54,9,0,1,8.9308692676,0
57,7,0,1,6.2696783025,0
59,0,0,0,11.140314853,1
55,4,0,0,16.6954141,1
54,3,1,0,8.0410677618,0
60,0,0,1,14.179329227,1
57,8,0,1,6.8802190281,1
57,15,0,0,14.954140999,1
55,14,0,1,16.594113621,1
56,12,0,1,10.428473648,1
54,22,1,1,19.54825462,1
57,0,0,0,18.595482546,1
60,19,0,1,21.122518823,1
54,8,1,1,7.5893223819,0
50,3,0,0,5.4510609172,1
53,15,0,1,5.4264202601,1
49,14,0,1,19.646817248,1
44,0,0,0,12.807665982,1
41,13,0,1,6.5188227242,0
80,21,0,1,7.9178644764,0
44,16,0,1,16.76386037,1
43,17,0,1,6.7707049966,1
39,13,0,1,5.273100616,0
38,15,0,1,7.6878850103,1
45,9,0,1,6.4777549624,1
40,7,0,1,8.2080766598,1
36,8,0,0,10.778918549,0
43,12,1,1,6.0260095825,1
39,8,0,1,5.8535249829,1
42,8,0,1,6.0041067762,1
72,0,0,0,13.106091718,1
72,20,1,1,16.440793977,1
61,8,0,1,6.3271731691,1
69,9,0,1,10.061601643,1
74,26,0,1,16.618754278,1
69,0,1,1,14.042436687,1
71,0,0,1,17.733059548,1
71,15,0,1,15.917864476,1
67,10,1,0,7.9917864476,1
67,11,0,1,10.622861054,1
66,0,0,1,15.542778919,1
67,12,0,1,10.620123203,1
66,0,0,1,20.087611225,1
67,13,0,1,7.0965092402,1
63,0,0,1,19.775496235,1
59,0,0,1,12.550308008,0
56,12,0,0,22.373716632,1
55,6,0,0,20.993839836,1
53,26,0,1,16.095824778,1
41,9,0,1,7.0034223135,1
41,15,0,1,11.211498973,1
36,8,0,1,7.8767967146,1
36,10,0,1,9.2621492129,1
34,11,0,1,5.9466119097,0
37,6,1,1,6.083504449,0
34,10,0,0,8.9993155373,1
64,9,0,1,7.7672826831,1
55,20,0,0,12.711841205,1
54,4,0,1,6.8802190281,0
33,8,0,0,10.466803559,0
65,0,0,1,15.835728953,1
27,7,0,0,6.0396988364,0
67,14,0,1,6.3819301848,1
62,0,0,0,19.077344285,1
31,9,0,0,5.9904175222,1
33,6,0,0,6.6557152635,0
48,3,0,1,6.173853525,0
45,8,0,0,6.1136208077,1
49,7,0,0,5.7385352498,1
49,12,0,1,9.5496235455,1
42,12,0,0,5.9739904175,1
37,4,0,1,6.2368240931,0
53,7,0,1,9.0485968515,0
57,25,0,1,6.0944558522,1
52,18,0,1,6.5023956194,0
53,7,0,1,6.2012320329,0
57,16,0,1,8.1067761807,0
49,0,0,1,13.796030116,1
39,4,0,0,10.406570842,0
45,7,0,0,9.1718001369,1
37,10,0,0,7.6084873374,1
38,11,0,0,11.482546201,1
38,11,0,1,6.5571526352,1
33,16,0,1,5.5249828884,1
31,0,0,1,13.434633812,0
45,7,0,0,9.7166324435,1
31,10,0,1,6.4996577687,0
29,7,0,0,6.2067077344,0
41,5,0,0,11.1321013,1
36,5,0,1,7.6495550992,1
31,3,0,0,5.0266940452,1
33,8,0,0,8.1998631075,0
38,9,0,1,7.6741957563,1
35,7,0,1,6.4750171116,0
36,6,0,1,5.9356605065,1
37,13,0,1,5.9192334018,1
31,12,0,1,6.3655030801,0
40,12,0,0,6.1300479124,1
74,22,0,1,5.2594113621,1
41,17,0,1,5.9794661191,1
37,19,0,1,6.2313483915,0
58,0,0,0,13.075975359,1
39,8,0,1,5.749486653,1
59,15,0,1,6.1902806297,1
60,6,1,1,7.0116358658,1
47,8,0,1,7.0143737166,1
56,5,0,1,7.7590691307,1
48,0,0,0,15.594798084,1
29,8,0,0,5.2566735113,1
38,10,0,1,7.3867214237,1
31,7,0,1,8.2464065708,1
46,6,0,0,9.8288843258,1
47,10,0,1,6.083504449,1
48,15,0,1,5.3661875428,1
50,4,1,1,17.067761807,1
46,22,0,1,21.585215606,1
44,4,0,1,5.4318959617,1
45,17,0,0,6.0232717317,1
39,7,0,1,6.0150581793,1
38,15,0,1,17.341546886,1
33,7,0,0,10.491444216,0
48,14,0,0,6.7241615332,1
37,10,1,0,8.7748117728,0
50,11,0,1,7.8494182067,0
55,0,0,1,10.228610541,1
53,0,1,1,22.395619439,0
50,21,0,1,7.8603696099,0
54,26,0,1,6.8090349076,1
56,12,0,1,8.2409308693,1
54,10,0,1,5.1362080767,1
54,16,0,1,7.9178644764,1
53,22,0,1,10.683093771,1
55,18,0,1,12.673511294,1
53,17,0,1,11.252566735,1
53,0,0,1,11.830253251,1
60,17,0,1,20.569472964,0
51,11,1,0,7.5126625599,1
54,12,0,0,10.789869952,1
52,9,1,0,7.5674195756,1
52,19,0,1,11.011635866,1
51,14,0,1,10.097193703,1
50,15,0,1,7.1457905544,1
52,15,0,1,7.4524298426,1
56,7,0,0,11.4770705,1
44,7,0,0,10.92128679,0
47,9,1,1,5.3278576318,1
46,10,0,1,8.0739219713,0
35,8,0,1,9.620807666,1
36,4,0,1,7.5564681725,0
35,10,1,1,7.4551676934,0
37,11,1,1,9.8562628337,1
35,5,0,0,5.6399726215,1
37,8,0,1,9.8507871321,1
37,17,0,1,8.9144421629,1
35,6,0,1,5.0814510609,1
33,7,0,1,6.2477754962,1
35,10,1,1,6.0561259411,1
37,11,0,1,6.1765913758,1
31,5,1,1,6.0369609856,1
33,8,0,1,8.5503080082,1
31,8,0,1,7.8384668036,1
40,5,0,1,6.2724161533,1
52,7,0,0,7.7508555784,1
40,7,0,1,6.4229979466,1
35,9,0,0,10.362765229,0
37,7,0,0,6.2422997947,1
33,0,0,0,8.4955509925,0
30,4,0,0,9.6427104723,0
34,15,0,1,5.0978781656,1
27,5,0,0,8.2381930185,0
49,7,0,1,7.2826830938,0
46,7,0,0,9.3990417522,1
36,11,0,0,5.9876796715,0
35,7,0,1,6.0533880903,1
38,9,0,1,5.5523613963,1
38,14,0,1,5.6563997262,1
34,14,0,0,6.0123203285,1
37,12,0,0,7.6687200548,1
33,9,0,0,6.0999315537,0
32,7,0,0,7.3127994524,0
36,1,0,0,5.6700889802,1
36,10,0,0,6.3983572895,1
31,5,0,1,7.2607802875,0
65,9,0,0,6.0889801506,1
48,11,0,0,6.841889117,1
39,8,0,1,7.6824093087,1
47,17,0,1,7.5400410678,1
45,3,0,1,7.8822724162,0
43,16,0,1,14.965092402,1
39,7,0,1,9.7796030116,1
37,8,0,1,11.496235455,0
36,8,0,0,5.8234086242,0
29,8,0,0,6.5160848734,1
41,4,0,0,7.7782340862,0
35,2,0,1,5.4264202601,0
43,8,1,0,6.5051334702,1
31,4,0,1,5.4592744695,1
33,11,0,0,5.5989048597,0
49,11,0,0,9.787816564,1
46,12,0,1,9.5852156057,1
40,7,0,0,8.2327173169,0
47,11,0,0,9.3716632444,1
42,8,1,1,8.8350444901,0
44,11,0,1,6.250513347,1
48,13,1,1,9.1006160164,1
47,0,0,1,14.335386721,0
33,9,0,0,8.7967145791,1
42,4,0,0,7.266255989,0
48,3,0,1,15.915126626,1
46,2,0,0,5.839835729,1
41,15,0,0,14.806297057,1
35,6,0,1,7.1074606434,1
51,12,0,1,8.3969883641,1
60,0,0,1,13.754962355,0
45,9,0,1,6.546201232,1
41,6,0,1,10.611909651,0
44,0,0,1,12.079397673,1
34,9,0,1,7.6714579055,0
36,7,0,1,6.9404517454,1
39,14,0,1,6.7022587269,1
40,8,0,1,6.083504449,1
37,9,0,1,8.3449691992,0
33,8,1,0,10.882956879,1
40,17,0,0,12.199863107,1
31,10,0,0,7.8986995209,1
31,5,0,1,6.4914442163,0
62,5,0,0,6.2751540041,1
62,8,0,1,10.751540041,0
63,2,0,0,5.2320328542,0
64,10,0,1,8.0492813142,1
64,14,0,1,6.5845311431,1
64,18,0,1,7.6960985626,1
63,11,0,1,6.3874058864,1
56,21,1,1,11.290896646,0
53,10,0,1,6.0150581793,1
51,12,1,1,6.7104722793,1
50,11,0,0,6.9678302533,1
48,9,0,1,5.5441478439,0
43,18,0,1,6.0232717317,0
47,24,0,1,5.2265571526,1
35,6,0,1,5.7960301164,0
32,8,0,1,7.7289527721,0
25,14,1,0,6.2149212868,0
53,8,1,0,11.370294319,0
55,22,0,1,7.1649555099,1
56,19,0,1,8.4024640657,0
53,12,0,1,7.8932238193,1
54,9,1,1,5.7659137577,1
55,8,1,1,6.0971937029,0
58,23,0,1,16.6954141,1
53,10,0,1,5.2511978097,0
55,7,0,1,9.6536618754,1
53,11,1,0,6.9787816564,1
51,0,0,1,11.726214921,0
54,15,0,1,8.090349076,1
55,8,0,0,5.8480492813,1
54,16,1,1,5.5030800821,1
58,0,0,1,20.665297741,1
53,10,1,0,9.5030800821,1
53,0,0,1,10.770704997,1
56,6,1,1,16.484599589,1
57,9,0,1,7.6878850103,1
51,6,0,1,7.9288158795,0
54,10,0,0,10.381930185,1
52,8,1,0,6.0396988364,1
52,10,0,0,10.43394935,1
53,17,0,0,6.0944558522,1
54,13,0,1,7.627652293,1
54,0,0,1,17.546885695,1
51,15,1,0,7.5893223819,0
55,0,0,0,16.468172485,1
53,0,1,1,22.006844627,1
55,18,0,1,8.4188911704,1
52,12,1,1,9.8179329227,1
49,0,0,0,9.711156742,0
51,0,0,1,10.176591376,1
52,9,0,1,7.6824093087,1
55,18,0,1,7.2826830938,1
51,16,1,1,7.9644079398,0
53,12,0,0,6.417522245,1
49,0,0,1,12.473648186,1
53,5,0,1,6.5242984257,1
47,2,0,1,5.7248459959,0
48,6,0,1,5.0239561944,1
48,10,0,1,5.8316221766,1
49,9,0,0,19.882272416,1
48,0,0,1,15.011635866,1
43,9,0,1,13.133470226,1
46,14,0,1,17.136208077,1
44,3,0,1,8.8898015058,1
46,13,0,1,6.4640657084,1
42,8,0,0,5.9603011636,0
46,15,0,1,8.5065023956,1
42,13,0,1,10.669404517,1
39,5,0,1,6.1683778234,0
42,19,0,1,6.5023956194,1
38,2,0,1,15.597535934,0
44,12,0,1,8.7529089665,1
36,12,0,1,6.0123203285,1
38,11,0,1,6.0396988364,1
35,14,0,1,7.7919233402,1
30,4,0,0,6.340862423,0
35,6,0,1,6.1984941821,1
35,10,0,0,9.5852156057,1
38,13,0,1,5.697467488,1
35,16,0,1,5.9137577002,1
36,15,0,1,14.674880219,1
29,6,0,1,6.674880219,1
34,11,0,1,7.7535934292,1
68,10,0,1,5.8891170431,0
72,10,0,1,7.7618069815,1
67,0,0,1,17.295003422,1
60,0,0,1,18.250513347,0
59,0,0,1,18.288843258,0
63,9,0,1,8.1232032854,1
57,7,0,1,6.0013689254000004,1
58,3,0,1,6.4366872005,0
56,14,0,1,8.1259411362,1
48,4,1,0,8.0848733744,0
54,12,0,1,14.179329227,1
54,11,0,0,9.4839151266,1
49,8,0,1,13.122518823,1
52,13,0,1,14.12183436,1
48,9,0,1,10.255989049,1
49,12,0,1,8.038329911,1
43,9,0,0,10.472279261,0
49,10,0,0,8.6652977413,1
44,10,1,1,13.891854894,0
49,7,0,0,5.5249828884,1
48,0,0,1,13.418206708,0
46,0,0,1,8.0219028063,1
44,0,0,1,12.5229295,0
48,12,0,1,17.768651608,1
47,0,0,1,17.864476386,1
47,10,0,1,7.9397672827,1
45,7,0,0,8.1615331964,1
47,0,0,0,9.8124572211,1
49,9,0,0,8.0082135524,1
43,8,0,0,5.6700889802,0
41,9,0,1,6.7241615332,1
44,1,0,1,8.3148528405,1
40,9,0,0,16.955509925,0
45,14,0,1,6.3956194387,0
43,9,0,1,10.444900753,1
42,5,0,1,5.4483230664,0
44,10,0,0,7.1348391513,1
42,18,0,1,6.4804928131,1
40,8,0,1,6.431211499,1
44,9,0,1,6.0780287474,0
44,13,0,1,11.441478439,1
42,0,0,0,12.843258042,1
40,8,0,1,6.3326488706,1
39,0,0,0,8.7227926078,1
32,7,0,1,7.6303901437,1
24,14,0,1,6.3572895277,1
62,0,0,1,9.8370978782,1
56,12,1,0,6.0013689254000004,1
59,6,0,1,6.0205338809,1
60,9,0,0,7.6851471595,1
53,10,0,0,6.2559890486,0
59,15,0,1,5.8918548939,1
60,0,0,0,11.44421629,1
58,11,0,1,9.8015058179,1
59,14,0,1,7.9014373717,1
57,13,0,1,5.3908281999,1
53,21,0,1,5.6125941136,0
51,12,0,1,6.3189596167,0
48,9,1,1,7.8740588638,0
55,26,1,1,7.8822724162,1
41,6,0,0,5.9301848049,1
73,9,0,1,16.585900068,1
81,13,0,1,10.981519507,1
48,12,0,0,7.704312115,0
71,0,0,1,11.75633128,1
74,8,0,1,7.446954141,1
57,9,0,1,8.1067761807,1
68,1,0,1,6.3682409309,1
68,12,0,1,6.4229979466,0
57,8,0,1,6.4366872005,1
43,3,0,1,6.0396988364,0
68,15,0,1,15.89596167,1
85,17,0,1,7.7563312799,1
69,9,0,0,8.0739219713,1
73,0,0,1,11.857631759,0
69,11,0,0,11.559206023,1
79,12,1,1,14.250513347,0
73,0,0,1,20,1
70,13,0,1,6.3162217659,1
66,0,0,0,13.366187543,0
70,14,0,1,5.9247091034,1
71,9,0,1,11.293634497,1
68,13,1,1,5.1854893908,1
78,0,0,1,12.906228611,1
73,8,0,1,17.612594114,1
64,3,0,0,5.8234086242,1
72,17,0,1,17.752224504,1
50,8,0,1,7.1649555099,1
83,13,0,1,7.742642026,1
62,0,0,1,10.576317591,1
77,9,1,1,9.7549623546,1
48,12,0,0,6.2258726899,0
68,14,0,1,20.358658453,1
59,5,0,1,6.4777549624,1
73,11,0,1,14.12183436,1
76,0,0,1,13.516769336,1
75,0,0,1,19.030800821,1
85,6,0,1,7.5290896646,0
67,0,0,1,10.841889117,0
79,9,0,1,8.1259411362,1
85,14,0,1,22.907597536,1
79,6,0,1,6.1793292266,1
79,5,0,0,6.4229979466,1
84,13,0,0,11.58110883,1
66,12,0,1,9.7932922656,1
74,3,0,1,7.8767967146,1
63,5,0,0,8.180698152,0
72,0,0,1,14.880219028,1
84,7,0,1,25.040383299,0
79,11,0,1,5.1033538672,0
51,12,0,1,7.2060232717,1
57,0,0,1,16.832306639,1
55,15,0,1,7.0335386721,1
64,7,0,1,10.001368925,1
74,6,0,1,5.0978781656,1
76,9,0,1,6.160164271,0
85,2,0,1,6.765229295,1
76,9,0,1,16.443531828,1
85,24,0,1,6.1519507187,1
73,10,0,1,11.438740589,1
85,10,0,1,17.768651608,1
64,9,1,1,6.250513347,1
64,15,0,1,6.6475017112,1
68,0,0,1,21.196440794,0
72,14,0,1,19.953456537,1
72,5,0,1,6.6529774127,1
85,8,0,1,7.6303901437,1
74,0,0,1,17.054072553,1
46,16,0,0,5.28678987,0
72,0,0,1,15.991786448,1
64,5,0,1,6.0807665982,1
76,0,0,0,13.015742642,1
40,10,0,1,7.8795345654,1
70,16,0,1,7.5318275154,1
82,16,0,1,5.5934291581,1
59,7,0,1,8.605065024,1
70,0,0,1,12.484599589,0
75,19,0,1,6.7734428474,1
58,11,0,1,9.9685147159,0
85,11,1,1,22.275154004,1
75,0,0,1,10.576317591,1
83,0,0,1,10.830937714,1
85,1,0,1,11.063655031,1
69,9,0,1,21.32238193,1
79,16,0,0,12.41889117,0
60,0,0,1,17.3908282,1
73,11,1,0,5.9822039699,1
47,7,0,1,6.0780287474,0
64,9,0,1,7.498973306,1
60,8,0,1,8.2436687201,0
60,0,0,1,13.319644079,1
48,7,1,0,8.5886379192,0
71,6,1,1,9.0622861054,0
53,11,1,1,8.4791238877,1
65,0,0,1,21.199178645,1
79,9,0,1,7.9014373717,1
73,0,0,1,16.328542094,1
50,12,1,1,8.6461327858,1
69,18,0,0,7.4715947981,1
57,10,0,0,5.916495551,1
76,10,0,1,7.1950718686,1
76,10,0,1,9.7248459959,1
73,12,0,1,5.1772758385,1
80,26,0,1,7.9945242984,1
50,6,0,1,5.0622861054,1
56,10,0,1,7.5400410678,1
49,11,0,1,17.097878166,0
52,0,0,0,8.605065024,1
70,0,0,1,17.94661191,1
56,0,0,1,16.533880903,1
73,8,0,0,7.8466803559,1
62,9,0,0,5.8617385352,1
84,0,0,1,10.140999316,1
65,24,1,1,6.1848049281,1
58,9,0,1,8.3559206023,1
35,4,0,1,5.7631759069,1
55,3,1,1,6.4065708419,0
81,7,0,1,10.480492813,0
70,1,0,1,8.1533196441,1
68,9,0,0,6.8364134155,0
85,21,0,1,6.4613278576,0
69,5,0,1,7.4195756331,1
85,23,0,1,7.7535934292,1
67,8,0,1,7.3347022587,1
77,9,0,1,6.7679671458,1
53,8,0,0,8.4709103354,1
77,6,0,0,15.972621492,0
60,6,0,0,10.335386721,0
64,0,0,1,13.366187543,0
76,0,0,1,11.364818617,1
83,10,0,1,11.006160164,1
52,0,0,1,7.7262149213,1
52,9,1,1,9.5961670089,0
58,4,0,0,5.3360711841,1
61,8,0,1,9.9685147159,1
41,8,0,0,7.5947980835,1
54,10,1,0,10.083504449,0
49,0,1,1,9.1088295688,1
70,6,0,1,7.1321013005,1
68,7,0,1,9.0595482546,1
58,11,0,1,5.7002053388,1
62,7,0,1,7.8576317591,0
71,14,0,1,6.2286105407,1
70,17,0,1,6.674880219,0
84,16,0,1,5.916495551,1
85,0,0,1,22.806297057,1
67,20,0,1,6.7898699521,1
84,0,0,1,13.650924025,0
65,1,0,1,7.7590691307,1
85,0,0,1,10.95687885,1
68,8,1,0,10.105407255,0
57,0,0,1,13.106091718,1
81,4,0,1,20.982888433,1
77,9,0,1,6.2833675565,1
73,0,0,1,17.607118412,1
86,11,0,1,9.1800136893,1
77,7,0,1,5.6947296372,1
80,10,0,0,8.733744011,1
65,0,0,1,18.691307324,1
69,12,0,1,10.502395619,1
69,8,0,1,19.641341547,1
52,4,1,0,9.659137577,1
78,0,0,1,8.1587953457,1
57,0,0,1,10.146475017,1
49,3,0,1,6.984257358,0
56,0,0,1,20.281998631,0
75,0,0,1,15.471594798,1
46,6,0,1,6.160164271,1
57,15,0,1,6.7214236824,1
72,0,0,1,9.6372347707,1
52,14,0,1,7.6687200548,1
85,9,0,1,5.1143052704,1
76,4,0,1,10.245037645,1
60,11,0,1,7.5427789185,1
66,0,0,1,9.9219712526,1
77,13,0,1,6.5653661875,1
76,4,0,1,8.1642710472,0
47,5,0,0,7.2689938398,1
68,15,0,1,6.1519507187,1
56,14,0,1,7.8795345654,1
69,9,0,1,9.7631759069,1
68,18,0,1,5.5989048597,1
77,4,0,1,8.1368925394,1
80,14,0,1,13.021218344,1
55,0,0,1,8.5092402464,1
71,12,0,1,11.603011636,1
57,20,0,1,5.2703627652,1
63,0,0,0,9.0841889117,1
79,12,0,0,7.2114989733,1
57,12,0,1,7.8439425051,1
67,9,0,1,5.7686516085,1
35,6,0,1,7.4661190965,0
65,15,0,1,5.3990417522,1
53,26,0,1,7.8384668036,1
40,5,0,1,5.9466119097,1
66,8,0,0,7.1704312115,0
76,0,0,1,16.219028063,1
51,11,0,1,5.5249828884,1
69,11,0,1,7.2142368241,1
85,0,0,1,12.358658453,1
77,0,0,1,15.09650924,1
67,3,0,0,6.4339493498,1
74,14,0,1,8.1095140315,1
75,23,0,1,12.862422998,1
70,10,0,1,7.5893223819,1
85,0,0,1,18.151950719,1
73,0,0,1,17.612594114,1
51,10,0,0,5.6427104723,1
61,10,0,1,6.5544147844,1
50,7,0,0,6.1492128679,1
67,18,0,1,10.767967146,1
74,5,1,0,6.1081451061,0
76,6,0,1,8.1478439425,0
84,16,0,1,16.287474333,1
85,9,0,1,7.4579055441,1
85,16,0,1,7.8384668036,0
85,7,0,1,5.5578370979,1
75,13,0,1,8.090349076,1
73,5,0,1,5.9685147159,1
65,4,0,1,6.8774811773,1
90,9,0,1,6.7816563997,1
77,7,0,1,5.1937029432,1
62,20,0,1,7.1375770021,1
55,10,0,1,8.3258042437,1
